tax_id,accepted_name,synonym,symbol,synonym_symbol,name
867472,Pilosocereus purpusii,Cephalocereus purpusii,,,
867473,Pilosocereus royenii,Cactus royenii,,,
867474,Pilosocereus aff. alensis T1589,Pilosocereus sp. T1589,,,
867466,Opuntia auberi,Nopalea auberi,,,
867467,Opuntia x andersonii,Opuntia andersonii,,,
867467,Opuntia x andersonii,Opuntia engelmannii x Opuntia microdasys,,,
867476,Airampoa erectoclada,Opuntia erectoclada,,,
867476,Airampoa erectoclada,Tunilla erectoclada,,,
867495,Opuntia megarhiza,Opuntia megarrhiza,,,
867501,Opuntia rufida,Opuntia microdasys subsp. rufida,,,
867505,Opuntia tehuantepecana,Opuntia dillenii var. tehuantepecana,,,
867511,Polaskia chende,Cereus chende,,,
867513,Selenicereus spinulosus,Cereus spinulosus,,,
867516,Stenocactus hastatus,Echinocactus hastatus,,,
3243256,Selenicereus sp.,Hylocereus sp.,,,
867518,Stenocactus obvallatus,Echinocactus obvallatus,,,
867519,Stenocactus ochoterenianus,Stenocactus ochoterenanus,,,
867529,Stenocereus dumortieri,Cereus dumortieri,,,
867529,Stenocereus dumortieri,Isolatocereus dumortieri,,,
867530,Stenocereus eruca,Cereus eruca,,,
867531,Tephrocactus nigrispinus,Maihueniopsis nigrispina,,,
867531,Tephrocactus nigrispinus,Opuntia nigrispina,,,
867532,Thelocactus bicolor,Echinocactus bicolor,,,
867533,Thelocactus hexaedrophorus,Echinocactus hexaedrophorus,,,
867535,Thelocactus rinconensis,Echinocactus rinconensis,,,
867536,Ferocactus setispinus,Echinocactus setispinus,,,
867536,Ferocactus setispinus,Thelocactus setispinus,,,
867542,Turbinicarpus lophophoroides,Thelocactus lophophoroides,,,
933081,Pilosocereus machrisii,Cephalocereus machrisii,,,
867545,Turbinicarpus saueri,Echinocactus saueri,,,
867549,Turbinicarpus valdezianus,Pelecyphora valdeziana,,,
867550,Turbinicarpus viereckii,Echinocactus viereckii,,,
2768121,Pterocactus australis,Opuntia australis,,,
2768126,Pterocactus tuberosus f. lelongii,Pterocactus kuntzei f. lelongii,,,
722777,Copiapoa coquimbana,Echinocactus coquimbanus,,,
722779,Frailea grahliana,Echinocactus grahlianus,,,
1916266,Pediocactus bradyi,Puebloa bradyi,,,
400683,Rhipsalis paradoxa,Lepismium paradoxum,,,
2800956,Borzicactus longiserpens,Cleistocactus longiserpens,,,
2800960,Espostoa melanostele,Cephalocereus melanostele,,,
2800961,Haageocereus acranthus,Cereus acranthus,,,
2800962,Cleistocactus winteri subsp. colademononis,Hildewintera colademononis,,,
2800962,Cleistocactus winteri subsp. colademononis,Winterocereus colademononis,,,
2800963,Loxanthocereus acanthurus,Cereus acanthurus,,,
2800963,Loxanthocereus acanthurus,Cleistocactus acanthurus,,,
2800964,Loxanthocereus hoxeyi,Borzicactus hoxeyi,,,
2800966,Loxanthocereus sextonianus,Borzicactus sextonianus,,,
2800966,Loxanthocereus sextonianus,Cleistocactus sextonianus,,,
2800966,Loxanthocereus sextonianus,Erdisia sextoniana,,,
2800968,Matucana calvescens,Borzicactus calvescens,,,
2800973,Matucana haynii subsp. herzogiana,Matucana haynei subsp. herzogiana,,,
2800973,Matucana haynii subsp. herzogiana,Matucana herzogiana,,,
2800974,Matucana krahnii,Borzicactus krahnii,,,
2800975,Matucana myriacantha,Echinocactus myriacanthus,,,
2800976,Matucana oreodoxa,Eomatucana oreodoxus,,,
2800978,Matucana pujupatii,Borzicactus madisoniorum var. pujupatii,,,
2800979,Matucana weberbaueri,Echinocactus weberbaueri,,,
2800980,Oreocereus pseudofossulatus,Cleistocactus fossulatus,,,
2800984,Espostoa senilis,Thrixanthocereus senilis,,,
2800985,Trichocereus macrogonus var. pachanoi,Echinopsis pachanoi,,,
2800985,Trichocereus macrogonus var. pachanoi,Trichocereus pachanoi,,,
1170778,Arthrocereus spinosissimus,Eriocereus spinosissimus,,,
2800986,Weberbauerocereus cephalomacrostibas,Cereus cephalomacrostibas,,,
1170781,Echinopsis bridgesii subsp. yungasensis,Echinopsis yungasensis,,,
2800991,Borzicactus icosagonus subsp. humboldtii,Cactus humboldtii,,,
1170785,Echinopsis hahniana,Harrisia hahniana,,,
1170785,Echinopsis hahniana,Mediocactus hahnianus,,,
1170790,Leucostele terscheckii,Cereus terscheckii,,,
1170790,Leucostele terscheckii,Echinopsis terscheckii,,,
1170790,Leucostele terscheckii,Trichocereus terscheckii,,,
1170788,Echinopsis strigosa,Cereus strigosus,,,
1170791,Echinopsis thelegona,Cereus thelegonus,,,
1170792,Echinopsis vasquezii,Trichocereus vasquezii,,,
1170794,Harrisia brookii,Cereus brookii,,,
1170801,Yungasocereus inquisivensis,Samaipaticereus inquisivensis,,,
1170797,Harrisia regelii,Cereus regelii,,,
1170797,Harrisia regelii,Harrisia pomanensis subsp. regelii,,,
1170800,Harrisia tortuosa,Cereus tortuosus,,,
1277293,Harrisia eriophora,Cereus eriophorus,,,
130127,Ferocactus wislizeni,Echinocactus wislizeni,,,
130127,Ferocactus wislizeni,Ferocactus wislizenii,,,
130137,Lophophora diffusa,Lophophora echinata var. diffusa,,,
130138,Lophophora williamsii,Echinocactus williamsii,,,
1113528,Cumulopuntia subterranea subsp. pulcherrima,Tephrocactus pulcherrimus,,,
1113531,Cumulopuntia boliviana subsp. ignescens,Opuntia ignescens,,,
1367495,Salmonopuntia,Salmiopuntia,,,
130154,Mammillaria thornberi subsp. yaquensis,Mammillaria yaquensis,,,
722832,Rhipsalis micrantha f. kirbergii,Rhipsalis kirbergii,,,
722834,Rhipsalis micrantha f. rauhiorum,Rhipsalis rauhiorum,,,
722836,Rhipsalis neves-armondii f. megalantha,Rhipsalis megalantha,,,
130164,Pediocactus simpsonii,Echinocactus simpsonii,,,
130168,Sclerocactus brevihamatus,Echinocactus brevihamatus,,,
3243591,Trichocereus macrogonus var. macrogonus,Trichocereus macrogonus var. peruvianus,,,
3243591,Trichocereus macrogonus var. macrogonus,Trichocereus peruvianus,,,
130172,Stenocactus crispatus,Echinocactus crispatus,,,
130172,Stenocactus crispatus,Echinofossulocactus crispatus,,,
130172,Stenocactus crispatus,Ferocactus crispatus,,,
130174,Ferocactus vaupelianus,Echinocactus vaupelianus,,,
130174,Ferocactus vaupelianus,Stenocactus vaupelianus,,,
722848,Rhipsalis puniceodiscus,Rhipsalis puniceo-discus,,,
130178,Thelocactus conothelos,Echinocactus conothelos,,,
130179,Ferocactus hastifer,Echinocactus hastifer,,,
130179,Ferocactus hastifer,Thelocactus hastifer,,,
130180,Thelocactus macdowellii,Echinocactus macdowellii,,,
130182,Turbinicarpus gielsdorfianus,Echinocactus gielsdorfianus,,,
130184,Turbinicarpus schmiedickeanus,Turbinicarpus schmiedickianus,,,
1441492,Pilosocereus juaruensis,Pseudopilocereus juaruensis,,,
1441493,Pilosocereus parvus,Pseudopilocereus parvus,,,
1539838,Opuntia humifusa f. jeollaensis,Opuntia sp. SSW-2014,,,
2973451,Pilosocereus diersianus,Pseudopilocereus diersianus,,,
2973454,Pilosocereus vilaboensis subsp. rizzoanus,Pilosocereus rizzoanus,,,
2973455,Xiquexique gounellei subsp. zehntneri,Cephalocereus zehntneri,,,
3080001,Sclerocactus brevispinus,Sclerocactus wetlandicus var. ilseae,,,
171969,Carnegiea gigantea,Cereus giganteus,,,
171971,Lemaireocereus hollianus,Pachycereus hollianus,,,
171972,Stenocereus,Isolatocereus,,,
171976,Cephalocereus tetetzo,Neobuxbaumia tetetzo,,,
171976,Cephalocereus tetetzo,Pilocereus tetetzo,,,
278498,Coryphantha durangensis,Mammillaria durangensis,,,
278499,Coryphantha elephantidens,Mammillaria elephantidens,,,
278501,Coryphantha hesteri,Escobaria hesteri,,,
278502,Coryphantha tuberculosa,Escobaria tuberculosa,,,
278502,Coryphantha tuberculosa,Mammillaria tuberculosa,,,
278503,Mammillaria albicans,Neomammillaria albicans,,,
278513,Mammillaria brachytrichion,Mammillaria pennispinosa subsp. brachytrichion,,,
278515,Mammillaria capensis,Neomammillaria capensis,,,
278517,Mammillaria cerralboa,Neomammillaria cerralboa,,,
1220598,Echinopsis oligotricha,Lobivia oligotricha,,,
223066,Mitrocereus militaris,Backebergia militaris,,,
223066,Mitrocereus militaris,Cereus militaris,,,
223066,Mitrocereus militaris,Pachycereus militaris,,,
278526,Mammillaria fraileana,Mammillaria albicans subsp. fraileana,,,
278526,Mammillaria fraileana,Neomammillaria fraileana,,,
,,,ACTE4,ACFL3,Acanthocereus floridanus Small ex Britton & Rose
,,,ACTE4,ACPE5,Acanthocereus pentagonus (L.) Britton & Rose
,,,ACTE4,CATE30,Cactus tetragonus L.
,,,ACTE4,CEPE4,Cereus pentagonus (L.) Haw.
,,,ANBR17,ECBR3,Echinocactus brevihamatus Engelm.
,,,ANBR17,SCBR11,Sclerocactus brevihamatus (Engelm.) D.R. Hunt
,,,ANBR17,SCBRB2,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. brevihamatus
,,,ANSC,ECSC,Echinocactus scheeri Salm-Dyck
,,,ANSC,SCSC4,Sclerocactus scheeri (Salm-Dyck) N.P. Taylor
,,,ANTO3,ECTO,"Echinocactus tobuschii (W.T. Marshall) D. Weniger, nom. nud."
,,,ANTO3,SCBRT,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. tobuschii (W.T. Marshall) N.P. Taylor
,,,ARFI,MAFI,Mammillaria fissurata Engelm.
,,,ASAS6,ECAS,Echinocactus asterias Zucc.
,,,BEEM,BEEM2,Bergerocereus emoryi (Engelm.) Britton & Rose
,,,BEEM,CEEM,Cereus emoryi Engelm.
,,,BRBR6,CABR24,Cactus brasiliensis Willd.
,,,BRBR6,OPBR2,Opuntia brasiliensis (Willd.) Haw.
,,,CAGI10,CAGI7,"Carnegia gigantea (Engelm.) Britton & Rose, orth. var."
,,,CAGI10,CEGI,Cereus giganteus Engelm.
,,,CARNE2,CARNE,"Carnegia Britton & Rose, orth. var."
,,,CEHI3,CEPE5,Cereus peruvianus auct. non (L.) Mill.
,,,CEHI3,CEUR,Cereus uruguayanus auct. non Kiesling
,,,CEHI3,PIPE7,Piptanthocereus peruvianus auct. non (L.) Riccob.
,,,CEHI3,STPE13,"Stenocereus peruvianus auct. non Kiesling, nom. illeg."
,,,CLIC2,BOIC,Borzicactus icosagonus (Kunth) Britton & Rose
,,,COCO14,CASP19,Cactus spinosissimus auct. non (Mill.) Martyn
,,,COCO14,OPCO14,Opuntia corallicola (Small) Backeb.
,,,COCO14,OPSP3,Opuntia spinosissima auct. non Mill.
,,,COEC,COCOE,Coryphantha cornifera (DC.) Lem. var. echinus (Engelm.) L.D. Benson
,,,COEC,COPE2,Coryphantha pectinata (Engelm.) Britton & Rose
,,,COEC,MAEC,Mammillaria echinus Engelm.
,,,COMAM2,MAMA16,Mammillaria macromeris Engelm.
,,,COMAR2,COMAR5,Coryphantha macromeris (Engelm.) Lem. ssp. runyonii (Britton & Rose) N.P. Taylor
,,,COMAR2,CORU7,Coryphantha runyonii Britton & Rose
,,,COMAR2,MARU6,Mammillaria runyonii (Britton & Rose) Cory
,,,COMO8,OPMO2,Opuntia moniliformis (L.) Haw. ex Steud.
,,,CONA5,OPNA,Opuntia nashii Britton
,,,CONI16,COSUN,Coryphantha sulcata (Engelm.) Britton & Rose var. nickelsiae (K. Brandegee) L.D. Benson
,,,CONI16,MANI4,Mammillaria nickelsiae K. Brandegee
,,,COOC11,COMU12,Coryphantha muehlenpfordtii (Poselg.) Britton & Rose
,,,CORA7,MARA9,Mammillaria ramillosa (Cutak) Weiniger
,,,CORE3,MARE8,Mammillaria recurvata Engelm.
,,,COROR,CARO23,Cactus robustispinus (Schott ex Engelm.) Kuntze
,,,COROR,COSCR,Coryphantha scheeri (Muehlenpf.) L.D. Benson var. robustispina (Schott ex Engelm.) L.D. Benson
,,,COROR,MARO5,Mammillaria robustispina Schott ex Engelm.
,,,COROS,COSC6,Coryphantha scheeri (Muehlenpf.) L.D. Benson
,,,COROS,COSCS,Coryphantha scheeri (Muehlenpf.) L.D. Benson var. scheeri
,,,COROS,MASC6,Mammillaria scheeri Muehlenpf.
,,,COROU,COSCU,Coryphantha scheeri (Muehlenpf.) L.D. Benson var. uncinata L.D. Benson
,,,COROU,COSCV,"Coryphantha scheeri (Muehlenpf.) L.D. Benson var. valida (Engelm.) L.D. Benson, nom. inq."
,,,CORU8,OPRU,Opuntia rubescens Salm-Dyck ex DC.
,,,COSC12,MASC11,"Mammillaria scolymoides Scheidw., nom. nud."
,,,COSU7,MASU11,Mammillaria sulcata Engelm.
,,,CYAB2,OPAB2,Opuntia abysii Hester
,,,CYACA2,OPAC,Opuntia acanthocarpa Engelm. & J.M. Bigelow
,,,CYACA2,OPACA,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. acanthocarpa
,,,CYACC2,OPACC,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. coloradensis L.D. Benson
,,,CYACM,OPACM,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. major (Engelm. & J.M. Bigelow) L.D. Benson
,,,CYACM,OPECM,Opuntia echinocarpa Engelm. & J.M. Bigelow var. major Engelm. & J.M. Bigelow
,,,CYACT,OPACT,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. thornberi (Thornb. & Bonker) L.D. Benson
,,,CYACT,OPTH2,Opuntia thornberi Thornb. & Bonker
,,,CYAR14,OPAR2,Opuntia arbuscula Engelm.
,,,CYBI9,OPBI,Opuntia bigelovii Engelm.
,,,CYCAC,OPCA11,Opuntia californica (Torr. & A. Gray) Coville
,,,CYCAC,OPCAC2,Opuntia californica (Torr. & A. Gray) Coville var. californica
,,,CYCAC,OPPAS,Opuntia parryi Engelm. var. serpentina (Engelm.) L.D. Benson
,,,CYCAC,OPSE3,Opuntia serpentina Engelm.
,,,CYCAP5,OPCAP2,Opuntia californica (Torr. & A. Gray) Coville var. parkeri (J.M. Coult.) Pinkava
,,,CYCAP5,OPECP,Opuntia echinocarpa Engelm. & J.M. Bigelow var. parkeri (Engelm.) J.M. Coult.
,,,CYCAP5,OPPA2,Opuntia parryi Engelm.
,,,CYCO21,OPCO11,Opuntia ×congesta Griffiths (pro sp.)
,,,CYDA4,OPDA2,Opuntia davisii Engelm. & J.M. Bigelow
,,,CYDA4,OPTUD,Opuntia tunicata (Lehm.) Link & Otto var. davisii (Engelm. & J.M. Bigelow) L.D. Benson
,,,CYDE17,OPDE4,Opuntia ×deserta Griffiths (pro sp.)
,,,CYEC3,OPEC,Opuntia echinocarpa Engelm. & J.M. Bigelow
,,,CYEC3,OPWI2,Opuntia wigginsii L.D. Benson
,,,CYFO4,OPBIH,Opuntia bigelovii Engelm. var. hoffmannii Fosberg
,,,CYFO4,OPFO2,Opuntia fosbergii C.B. Wolf
,,,CYFUF,OPFU,Opuntia fulgida Engelm.
,,,CYFUF,OPFUF,Opuntia fulgida Engelm. var. fulgida
,,,CYFUM,OPFUM,Opuntia fulgida Engelm. var. mamillata (Schott ex Engelm.) J.M. Coult.
,,,CYFUM,OPMA4,Opuntia mamillata Schott ex Engelm.
,,,CYGA5,OPACG,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. ganderi (C.B. Wolf) L.D. Benson
,,,CYGA5,OPACG2,Opuntia acanthocarpa Engelm. & J.M. Bigelow ssp. ganderi C.B. Wolf
,,,CYGA5,OPGA,Opuntia ganderi (C.B. Wolf) J. Rebman & Pinkava
,,,CYIMA,OPIMA,Opuntia imbricata (Haw.) DC. var. argentea Anthony
,,,CYIMI,CEIM2,Cereus imbricatus Haw.
,,,CYIMI,OPAR5,Opuntia arborescens Engelm.
,,,CYIMI,OPIM,Opuntia imbricata (Haw.) DC.
,,,CYIMI,OPIMA2,"Opuntia imbricata (Haw.) DC. var. arborescens (Engelm.) D. Weniger, nom. nud."
,,,CYIMI,OPIMI,Opuntia imbricata (Haw.) DC. var. imbricata
,,,CYIMI,OPIMV,"Opuntia imbricata (Haw.) DC. var. vexans (Griffiths) D. Weniger, nom. nud."
,,,CYKE4,OPKE,Opuntia ×kelvinensis V.E. Grant & K.A. Grant
,,,CYKL,OPKL,Opuntia kleiniae DC.
,,,CYLE8,OPLE,Opuntia leptocaulis DC.
,,,CYMU11,OPMU3,Opuntia ×multigeniculata Clokey (pro sp.)
,,,CYMU11,OPWHM,Opuntia whipplei Engelm. & J.M. Bigelow var. multigeniculata (Clokey) L.D. Benson
,,,CYMU12,CYMU8,"Cylindropuntia ×munzii (C.B. Wolf) Backeb., database artifact"
,,,CYMU12,OPMU,Opuntia munzii C.B. Wolf
,,,CYNE5,OPNE,Opuntia ×neoarbuscula Griffiths (pro sp.)
,,,CYPR19,OPPR,Opuntia prolifera Engelm.
,,,CYRA9,OPRA,Opuntia ramosissima Engelm.
,,,CYSP8,OPSP2,Opuntia spinosior (Engelm.) Toumey
,,,CYSP8,OPWHS,Opuntia whipplei Engelm. & J.M. Bigelow var. spinosior Engelm.
,,,CYTE15,OPCA6,"Opuntia californica Engelm., nom. inval."
,,,CYTE15,OPKLT,Opuntia kleiniae DC. var. tetracantha (Toumey) W.T. Marshall
,,,CYTE15,OPTE6,Opuntia ×tetracantha Toumey (pro sp.)
,,,CYTU3,OPTU2,Opuntia tunicata (Lehm.) Link & Otto
,,,CYTU3,OPTUT,Opuntia tunicata (Lehm.) Link & Otto var. tunicata
,,,CYVE3,OPVE,Opuntia versicolor Engelm. ex J.M. Coult.
,,,CYVI16,OPIMV2,"Opuntia imbricata (Haw.) DC. var. viridiflora (Britton & Rose) D. Weniger, nom. nud."
,,,CYVI16,OPVI2,Opuntia ×viridiflora Britton & Rose (pro sp.)
,,,CYVI16,OPWHV,Opuntia whipplei Engelm. & J.M. Bigelow var. viridiflora (Britton & Rose) L.D. Benson
,,,CYVI17,OPVI4,Opuntia ×vivipara Rose (pro sp.)
,,,CYWH,OPWH,Opuntia whipplei Engelm. & J.M. Bigelow
,,,CYWO,OPECW,Opuntia echinocarpa Engelm. & J.M. Bigelow var. wolfii L.D. Benson
,,,CYWO,OPWO4,Opuntia wolfii (L.D. Benson) M.A. Baker
,,,ECAT2,CEAT2,Cereus atacamensis Phil.
,,,ECBEB2,CEBL,"Cereus blankii Poselg., orth. var."
,,,ECBEB2,CEBL2,Cereus blanckii Poselg.
,,,ECBEB2,ECBEB,"Echinocereus berlandieri (Engelm.) Haage var. blankii (Poselg.) Fourn., orth. var."
,,,ECBEB2,ECBL2,"Echinocereus blankii (Poselg.) hort. ex Palmer, orth. var."
,,,ECBEB2,ECBL3,Echinocereus blanckii (Poselg.) hort. ex Palmer
,,,ECBO2,ECFAB,Echinocereus fasciculatus (Engelm. ex B.D. Jacks.) L.D. Benson var. bonkerae (Thornb. & Bonker) L.D. Benson
,,,ECBO2,ECFEB,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. bonkerae (Thornb. & Bonker) L.D. Benson
,,,ECBO3,ECFAB2,Echinocereus fasciculatus (Engelm. ex B.D. Jacks.) L.D. Benson var. boyce-thompsonii (Orcutt) L.D. Benson
,,,ECBO3,ECFEB2,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. boyce-thompsonii (Orcutt) L.D. Benson
,,,ECCA6,TRCA32,Trichocereus candicans (Gillies ex Salm-Dyck) Britton & Rose
,,,ECCH2,ECREC,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. chisoensis (W.T. Marshall) L.D. Benson
,,,ECCOA,ECPON,Echinocereus polyacanthus Engelm. var. neomexicanus auct. non (Standl.) L.D. Benson
,,,ECCOA,ECTRA,Echinocereus triglochidiatus Engelm. var. arizonicus (Rose ex Orcutt) L.D. Benson
,,,ECCOA,ECTRN,Echinocereus triglochidiatus Engelm. var. neomexicanus auct. non (Standl.) W.T. Marshall
,,,ECCOC,COVIA3,Coryphantha vivipara (Nutt.) Britton & Rose var. aggregata (Engelm.) W.T. Marshall
,,,ECCOC,ECCOC2,"Echinocereus coccineus Engelm. var. conoideus (Engelm.) D. Weniger, nom. nud."
,,,ECCOC,ECCOI,Echinocereus coccineus Engelm. var. inermis (K. Schum.) J.A. Purpus
,,,ECCOC,ECOC2,Echinocereus octacanthus (Muehlenpf.) Britton & Rose
,,,ECCOC,ECPOR,"Echinocereus polyacanthus Engelm. var. rosei (Wooton & Standl.) D. Weniger, nom. nud."
,,,ECCOC,ECTRH,Echinocereus triglochidiatus Engelm. var. hexaedrus (Engelm.) Boissev. & C. Davidson
,,,ECCOC,ECTRI,Echinocereus triglochidiatus Engelm. var. inermis (K. Schum.) Arp
,,,ECCOC,ECTRM,Echinocereus triglochidiatus Engelm. var. melanacanthus (Engelm.) L.D. Benson
,,,ECCOC,ECTRO,Echinocereus triglochidiatus Engelm. var. octacanthus (Muehlenpf.) W.T. Marshall
,,,ECCOC,MAAG2,Mammillaria aggregata Engelm.
,,,ECCOG,ECTRG2,Echinocereus triglochidiatus Engelm. var. gurneyi L.D. Benson
,,,ECCOP,ECTRP2,Echinocereus triglochidiatus Engelm. var. paucispinus (Engelm.) W.T. Marshall
,,,ECDA,ECCT,Echinocereus ctenoides (Engelm.) Lem.
,,,ECDA,ECDAH,"Echinocereus dasyacanthus Engelm. var. hildmannii (Arendt) D. Weniger, nom. nud."
,,,ECDA,ECPEC,"Echinocereus pectinatus (Scheidw.) Engelm. var. ctenoides (Engelm.) D. Weniger, nom. nud."
,,,ECDA,ECPED,Echinocereus pectinatus (Scheidw.) Engelm. var. dasyacanthus (Engelm.) N.P. Taylor
,,,ECDA,ECPEN,Echinocereus pectinatus (Scheidw.) Engelm. var. neomexicanus (J.M. Coult.) L.D. Benson
,,,ECENB,ECENB2,Echinocereus enneacanthus Engelm. ssp. brevispinus (W.O. Moore) N.P. Taylor
,,,ECENB,ECENC2,Echinocereus enneacanthus Engelm. var. carnosus (Rümpler) Quehl
,,,ECENE2,ECDU2,Echinocereus dubius (Engelm.) Engelm. ex Rümpler
,,,ECENE2,ECEND,Echinocereus enneacanthus Engelm. var. dubius (Engelm.) L.D. Benson
,,,ECENM,ECMU3,Echinocereus munzii (Parish) L.D. Benson
,,,ECER2,ECAC2,Echinomastus acunensis W.T. Marshall
,,,ECER2,ECER4,Echinocactus erectocentrus J.M. Coult.
,,,ECER2,ECERA,Echinomastus erectocentrus (J.M. Coult.) Britton & Rose var. acunensis (W.T. Marshall) H. Bravo
,,,ECER2,NEER,Neolloydia erectocentra (J.M. Coult.) L.D. Benson
,,,ECER2,NEERA,Neolloydia erectocentra (J.M. Coult.) L.D. Benson var. acunensis (W.T. Marshall) L.D. Benson
,,,ECER2,SCER2,Sclerocactus erectocentrus (J.M. Coult.) N.P. Taylor
,,,ECFA,ECAB,Echinocereus abbeae S.H. Parsons
,,,ECFA,ECFEF,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. fasciculatus (Engelm. ex B.D. Jacks.) N.P. Taylor
,,,ECFA,ECFER3,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. robustus (Peebles) L.D. Benson
,,,ECFA,ECRER2,Echinocereus rectispinus Peebles var. robustus Peebles
,,,ECFA,ECRER3,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. robustus (Peebles) L.D. Benson
,,,ECFA,MAFA6,Mammillaria fasciculata Engelm. ex B.D. Jacks.
,,,ECFEF3,ECFEF2,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. fendleri
,,,ECFEF3,ECFEK,"Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. kuenzleri (Castetter, Pierce & Schwerin) L.D. Benson"
,,,ECFEF3,ECHE,Echinocereus hempelii auct. non F. Fobe
,,,ECFEF3,ECKU2,"Echinocereus kuenzleri Castetter, Pierce & Schwerin"
,,,ECFER4,ECFER,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. rectispinus (Peebles) L.D. Benson
,,,ECFER4,ECHER,Echinocereus hempelii F. Fobe ssp. rectispinus (Peebles) N.P. Taylor
,,,ECFER4,ECRE3,Echinocereus rectispinus Peebles
,,,ECGA,NEGA2,Neolloydia gautii L.D. Benson
,,,ECGA,TUGA,Turbinicarpus gautii (L.D. Benson) A.D. Zimmerman
,,,ECHOH,ECHOM,"Echinocactus horizonthalonius Lem. var. moelleri J.N. Haage ex D. Weniger, nom. nud."
,,,ECIN2,ECIN3,Echinocactus intertextus Engelm.
,,,ECIN2,ECIND3,Echinocactus intertextus Engelm. var. dasyacanthus Engelm.
,,,ECIN2,NEIN2,Neolloydia intertexta (Engelm.) L.D. Benson
,,,ECIN2,NEIND,Neolloydia intertexta (Engelm.) L.D. Benson var. dasyacantha (Engelm.) L.D. Benson
,,,ECIN2,SCIN4,Sclerocactus intertextus (Engelm.) N.P. Taylor
,,,ECIN2,SCIND,Sclerocactus intertextus (Engelm.) N.P. Taylor var. dasyacanthus (Engelm.) N.P. Taylor
,,,ECIN2,SCINI,Sclerocactus intertextus (Engelm.) N.P. Taylor var. intertextus
,,,ECJO3,ECJO2,Echinocactus johnsonii Parry ex Engelm.
,,,ECJO3,ECJOL,Echinocactus johnsonii Parry ex Engelm. var. lutescens Parish
,,,ECJO3,NEJO,Neolloydia johnsonii (Parry ex Engelm.) L.D. Benson
,,,ECJO3,NEJOL,Neolloydia johnsonii (Parry ex Engelm.) L.D. Benson var. lutescens (Parish) W.T. Marshall ex R.G. Engard
,,,ECJO3,SCJO,Sclerocactus johnsonii (Parry ex Engelm.) N.P. Taylor
,,,ECLE2,ECFEL,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. ledingii (Peebles) N.P. Taylor
,,,ECMA2,ECMA,"Echinocactus mariposensis (Hester) D. Weniger, nom. nud."
,,,ECMA2,NEMA2,Neolloydia mariposensis (Hester) L.D. Benson
,,,ECMA2,SCMA6,Sclerocactus mariposensis (Hester) N.P. Taylor
,,,ECMO,ECTRM2,Echinocereus triglochidiatus Engelm. var. mojavensis (Engelm. & J.M. Bigelow) L.D. Benson
,,,ECNI,ECENN,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. nicholii L.D. Benson
,,,ECPA8,TRPA27,Trichocereus pasacanus (F.A.C. Weber) Friedrich & G.D. Rowley
,,,ECPAA2,ECAN3,Echinocereus angusticeps Clover
,,,ECPAA2,ECBEA,Echinocereus berlandieri (Engelm.) Haage var. angusticeps (Clover) L.D. Benson
,,,ECPAA2,ECBLA,"Echinocereus blankii (Poselg.) hort. ex Palmer var. angusticeps (Clover) L.D. Benson, orth. var."
,,,ECPAA2,ECBLA2,Echinocereus blanckii (Poselg.) hort. ex Palmer var. angusticeps (Clover) L.D. Benson
,,,ECPAP2,ECBEP,Echinocereus berlandieri (Engelm.) Haage var. papillosus (Linke ex Rümpler) L.D. Benson
,,,ECPEW,ECPEW2,Echinocereus pectinatus (Scheidw.) Engelm. ssp. wenigeri (L.D. Benson) Blum & Rutow
,,,ECPO4,CEPO,Cereus poselgeri (Lem.) J.M. Coult.
,,,ECPO4,CETU,Cereus tuberosus Poselg.
,,,ECPO4,WIPO,Wilcoxia poselgeri (Lem.) Britton & Rose
,,,ECPO6,ECTRP3,Echinocereus triglochidiatus Engelm. var. polyacanthus (Engelm.) L.D. Benson
,,,ECPOX,ECPOX2,Echinocactus polycephalus Engelm. & J.M. Bigelow ssp. xeranthemoides (J.M. Coult.) N.P. Taylor
,,,ECPOX,ECXE2,Echinocactus xeranthemoides (J.M. Coult.) Engelm. ex Rydb.
,,,ECPS,ECBRP,Echinocereus bristolii W.T. Marshall var. pseudopectinatus N.P. Taylor
,,,ECPS,ECPEM2,Echinocereus pectinatus (Scheidw.) Engelm. var. minor auct. non (Engelm.) L.D. Benson
,,,ECREB2,ECAL3,Echinocereus albispinus Lahman
,,,ECREB2,ECBA3,Echinocereus baileyi Rose
